rest_id,zomato_url,name,city,area,rating,rating_count,telephone,cusine,cost_for_two,address,online_order,table_reservation,delivery_only,famous_food,longitude,latitude
79628,https://www.zomato.com/lucknow/burger-beans-indira-nagar,Burger Beans,Lucknow,Indira Nagar,3.8,71.0,0522 4240555 +91 8004355555,"Burger, Wraps, Sandwich",200.0,"C-639, Aravali Marg, Indira Nagar, Lucknow",True,False,False,"Burgers , Brownie Fudge , Chicken Burger , Salad , Oreo Shake , Cheese Burger , Grilled Burger",80.9914731234,26.8751711444
79634,https://www.zomato.com/lucknow/tayyab-hotel-kaiserbagh,Tayyab Hotel,Lucknow,Kaiserbagh,3.0,0.0,+91 8960071563,North Indian,300.0,"Golden Plaza, Sitapur Branch Road, Daliganj, Lucknow",False,False,False,Not available,80.926762484,26.870198196799997
79640,https://www.zomato.com/lucknow/burger-bistro-khurram-nagar,Burger Bistro,Lucknow,Khurram Nagar,3.4,132.0,+91 7860778650 +91 7617072224,"Burger, Chinese, Fast Food, Italian, Pizza",150.0,"LGF 3, Sector 5, Vikas Nagar, Khurram Nagar, Lucknow",True,False,False,Not available,80.9655214101,26.8932505175
79647,https://www.zomato.com/lucknow/sai-veg-point-alambagh,Sai Veg Point,Lucknow,Alambagh,3.0,0.0,+91 9307662041,Chinese,250.0,"Krishna Nagar Police Station, Alambagh, Lucknow",False,False,False,Not available,80.8901295438,26.7954038743
79658,https://www.zomato.com/lucknow/famous-dum-biryani-gomti-nagar,Famous Dum Biryani,Lucknow,Gomti Nagar,3.8,116.0,+91 7081115508,Biryani,150.0,"Sai Market, Opposite BBD Green, Faizabad Road, Gomti Nagar, Lucknow",True,False,False,Not available,81.0548855737,26.8880836969
79659,https://www.zomato.com/lucknow/veena-sweets-1-aminabad,Veena Sweets,Lucknow,Aminabad,3.0,0.0,Not Available,Mithai,200.0,"Ghadi Wali Masjid, Naaz Cinema Road, Aminabad, Lucknow",False,False,False,Not available,80.9275037795,26.8485895938
79676,https://www.zomato.com/lucknow/pizza-cutter-2-aliganj,Pizza Cutter,Lucknow,Aliganj,3.4,92.0,+91 8795840123,"Pizza, Burger, Fast Food",500.0,"Kapoorthala, Behind Sahar Building Aliganj, Lucknow",True,False,False,"Pizza , Burgers",80.9469259903,26.881722253400003
79677,https://www.zomato.com/lucknow/mtw-sadar-bazaar,MTW,Lucknow,Sadar Bazaar,3.0,0.0,+91 8181968768,Street Food,150.0,"Shop A1, New Shopping Complex, Sadar Chauraha, Sadar Bazaar, Lucknow",False,False,False,Not available,80.94358529899999,26.828070105300004
79690,https://www.zomato.com/lucknow/ganoos-kitchen-1-aliganj,Ganoo's Kitchen,Lucknow,Aliganj,3.0,0.0,+91 8874141934 +91 8874117758,"North Indian, Hyderabadi, Fast Food",700.0,"Shop 4, Dhasauli Road, Near Integral Medical College, Kursi Road, Aliganj, Lucknow",False,False,False,Not available,81.0008481145,26.9592181493
79693,https://www.zomato.com/lucknow/the-emojis-food-junction-gomti-nagar,The Emojis Food Junction,Lucknow,Gomti Nagar,3.9,113.0,+91 9118802108,"North Indian, Chinese, Fast Food",200.0,"3A/10, Vishal Khand, Gomti Nagar, Lucknow. 226010",True,False,False,Not available,80.990641,26.848653000000002
79708,https://www.zomato.com/lucknow/al-mughal-restaurant-caterers-kaiserbagh,Al Mughal Restaurant & Caterers,Lucknow,Kaiserbagh,3.0,0.0,+91 9807163007 +91 7860736812,Mughlai,550.0,"Opposite Christian College, JN Marg, Golaganj, Kaiserbagh, Lucknow",False,False,False,Not available,80.9237114713,26.8544886698
79711,https://www.zomato.com/lucknow/azamghar-mutton-do-pyaza-indira-nagar,Azamghar Mutton Do Pyaza,Lucknow,Indira Nagar,3.5,141.0,+91 9452269227,North Indian,300.0,"Shop 6, Kailash Kunj Market, Faizabad Road, Indira Nagar, Lucknow",False,False,False,Not available,80.9796375409,26.8716600771
79722,https://www.zomato.com/lucknow/dixit-bhojanalaya-kaiserbagh,Dixit Bhojanalaya,Lucknow,Kaiserbagh,3.0,0.0,+91 9415792658,North Indian,150.0,"Kaiserbagh Station, JN Road, Kaiserbagh, Lucknow",False,False,False,Not available,80.9280569851,26.8524166548
79736,https://www.zomato.com/lucknow/baked-brown-indira-nagar,Baked Brown,Lucknow,Indira Nagar,3.8,115.0,+91 8052112153,"Bakery, Fast Food, Beverages, Desserts",350.0,"Shop - 967, C Block, Near Shekhar Hospital, Indira Nagar, Lucknow",True,False,False,Not available,80.9885042533,26.876150276199997
79739,https://www.zomato.com/lucknow/ahad-non-veg-point-aliganj,Ahad Non Veg Point,Lucknow,Aliganj,3.0,0.0,+91 9506351914,North Indian,200.0,"Shop 2, Sitapur Road, Near Vidhyanchal Model Shop, Aliganj, Lucknow",True,False,False,Not available,80.9367838,26.9013786
79753,https://www.zomato.com/lucknow/new-pindi-sweets-aminabad,New Pindi Sweets,Lucknow,Aminabad,4.2,139.0,080 45128614,Desserts,300.0,"Beside Methodist Church, Ganeshganj Marg, Aminabad, Lucknow",True,False,False,Not available,80.9231066331,26.841979427800002
79755,https://www.zomato.com/lucknow/bliss-restaurant-aliganj,Bliss Restaurant,Lucknow,Aliganj,3.0,0.0,+91 7379848239,North Indian,350.0,"Shop E 1/236 & 1/237, Sector 1 60ft Road, Jankipuram, Aliganj, Lucknow",True,False,False,Not available,80.9400340542,26.9228295206
79768,https://www.zomato.com/lucknow/saut̩-aliganj,Saut̩,Lucknow,Aliganj,3.6,96.0,0522 4006780 +91 7080905001,"North Indian, Chinese, Mughlai, Continental",1000.0,"Hotel Sandstone Inn, A 1/6, Sector H, Near Puraniya Chauraha, Aliganj, Lucknow",True,False,False,"Roti , Paratha , Paneer Tikka",80.94624068590001,26.891628641500002
79770,https://www.zomato.com/lucknow/little-india-gomti-nagar,Little India,Lucknow,Gomti Nagar,3.0,0.0,+91 9634759511,"North Indian, Chinese",250.0,"B-2/9, Upper Ground Floor, Vibhuti Khand, Gomti Nagar, Lucknow",True,False,False,Not available,80.99831479999999,26.8634396
79783,https://www.zomato.com/lucknow/the-nawabs-3-aashiana,The Nawab's,Lucknow,Aashiana,3.4,138.0,+91 7054545455,North Indian,500.0,"1696, Sector-I, Behind Spencer's, Aashiana, Lucknow",False,False,False,"Pizza , Butter Chicken",80.915348,26.795237
79786,https://www.zomato.com/lucknow/mcpaas-chowk,McPaa's,Lucknow,Chowk,3.0,0.0,+91 9935088882,Fast Food,200.0,"Shop 13, Manohar Bajar Complex, St.Joseph School, Manju Tandon Chauraha, Thakurganj, Chowk, Lucknow",False,False,False,Not available,80.8903952962,26.876315840500002
79798,https://www.zomato.com/lucknow/bawarchi-pure-veg-chowk,Bawarchi Pure Veg,Lucknow,Chowk,3.7,137.0,+91 9307097250,"Chinese, Indian, South Indian, Fast Food, North Indian",300.0,"439/14 Hardoi Road, Opp CMS Chowk, Lucknow",False,False,False,Not available,80.903687,26.869774
79803,https://www.zomato.com/lucknow/kwality-walls-happiness-station-alambagh,Kwality Wall's Happiness Station,Lucknow,Alambagh,3.0,0.0,+91 9335714687,"Desserts, Ice Cream",200.0,"Food Court, 4th Floor, Phoenix United Mall, Alambagh, Lucknow",False,False,False,Not available,80.8969970047,26.7984157363
79812,https://www.zomato.com/lucknow/lucknow-street-food-1-aashiana,Lucknow Street Food,Lucknow,Aashiana,3.8,87.0,+91 8726211639,Street Food,150.0,"Sector 2, Vrindavan Colony, Aashiana, Lucknow",True,False,False,Burgers,80.95191,26.771055
79818,https://www.zomato.com/lucknow/blossom-fine-dine-alambagh,Blossom Fine Dine,Lucknow,Alambagh,3.0,0.0,+91 7234040404,"North Indian, Continental",800.0,"Hotel Accumen, Near Phoenix Mall, Alambagh, Lucknow",False,False,False,Not available,80.8987806737,26.797474538000003
79828,https://www.zomato.com/lucknow/muradabadi-chicken-corner-alambagh,Muradabadi Chicken Corner,Lucknow,Alambagh,4.0,120.0,+91 9838250586,Biryani,350.0,"Singar Nagar Metro Station,Rajpal pilaza Alambagh, Lucknow",True,False,False,Not available,80.895973742,26.802501553699997
79834,https://www.zomato.com/lucknow/jalsa-restaurant-indira-nagar,Jalsa Restaurant,Lucknow,Indira Nagar,3.0,0.0,00 09628828002,"Chinese, Roast Chicken, Kebab, North Indian",200.0,"Near Vishal Mega Mart, Petrol Pump, Lucknow",False,False,False,Not available,81.20754000000001,26.927311
79846,https://www.zomato.com/lucknow/roti-boti-tarka-1-aliganj,Roti Boti Tarka,Lucknow,Aliganj,3.4,99.0,+91 6391639191 +91 6389006389,"North Indian, Mughlai",600.0,"B-54, Mandir Marg, Main Kapoorthala Crossing, Bhatia Complex, Aliganj, Lucknow",False,False,False,Not available,80.9462967,26.8817291
79847,https://www.zomato.com/lucknow/cool-coffee-corner-kaiserbagh,Cool & Coffee Corner,Lucknow,Kaiserbagh,3.0,0.0,0522 6530828,Fast Food,300.0,"Beside Bharat Petroleum Petrol Station, Shah Mina Road, Kaiserbagh, Lucknow",False,False,False,Not available,80.914773345,26.8647123882
79865,https://www.zomato.com/lucknow/purvanchal-eating-point-gomti-nagar,Purvanchal Eating Point,Lucknow,Gomti Nagar,3.5,101.0,+91 7754061990 +91 7800422385,"North Indian, Mughlai, Chinese",300.0,"A 16 Patel Puram,Luxmi Market, Gomti Nagar Extension,Near Shulab Awash Yojna Lucknow",True,False,False,Not available,81.000389,26.839253999999997
79866,https://www.zomato.com/lucknow/sky-shades-gomti-nagar,Sky Shades,Lucknow,Gomti Nagar,3.0,0.0,+91 8896705058,"North Indian, Chinese",1000.0,"Plot 2, Vikalp Khand, Gomti Nagar, Lucknow",True,False,False,Not available,81.0241022,26.8716393
79877,https://www.zomato.com/lucknow/nawabi-zaika-gomti-nagar,Nawabi Zaika,Lucknow,Gomti Nagar,3.0,0.0,+91 7054478444,North Indian,400.0,"4/163, Inside Om Sai Guest Inn, Vivek Khand, Gomti Nagar, Lucknow",True,False,False,Not available,80.99433990000001,26.854297600000002
79883,https://www.zomato.com/lucknow/rohit-chat-alambagh,Rohit Chat,Lucknow,Alambagh,3.9,122.0,+91 9889130305 +91 8090366661,Street Food,200.0,"Singar Nagar Metro Station, Alambagh, Lucknow",True,False,False,Not available,80.8963083476,26.802833129
79895,https://www.zomato.com/lucknow/vrindavan-sweets-alambagh,Vrindavan Sweets,Lucknow,Alambagh,3.0,0.0,+91 9335201012,Desserts,200.0,"Near Sehsevir Mandir, Inderlok Colony, Krishna Nagar, Kanpur Road, Alambagh, Lucknow",False,False,False,Not available,80.8884937316,26.796254709499998
79899,https://www.zomato.com/lucknow/terrace-by-oaks-aliganj,Terrace By Oak'S,Lucknow,Aliganj,3.8,91.0,0522 4300050 +91 8400000042,"Chinese, North Indian, Italian, Beverages, Desserts",1000.0,"Rooftop Of Chandralok Tower (4th Floor), Kapoorthla, Sector A, Chandralok, Aliganj, Lucknow",True,False,False,"Pizza , Paneer Tikka , Mutton Masala , Bbq Potato , Cocktails , Chicken Biryani , Chicken Masala",80.94341899999999,26.8828494
79910,https://www.zomato.com/lucknow/shivraj-food-aashiana,Shivraj Food,Lucknow,Aashiana,3.0,0.0,+91 7318188147,"North Indian, South Indian, Chinese, Street Food",350.0,"SS-614, Sector-G, LDA Colony, Kanpur Road, Aashiana, Lucknow",False,False,False,Not available,0.0,0.0
79916,https://www.zomato.com/lucknow/farabi-eating-point-khurram-nagar,Farabi Eating Point,Lucknow,Khurram Nagar,3.9,137.0,+91 9554775050 +91 9621324786,"Lucknowi, Mughlai",500.0,"8/899, Khurram Nagar Main Road, Vikas Nagar, Khurram Nagar, Lucknow",False,False,False,"Roasted Chicken , Chicken Biryani , Chicken Masala , Shahi Tukda , Kebab Paratha , Mughlai Paratha , Chicken Malai Tikka",80.966588594,26.8882370991
79925,https://www.zomato.com/lucknow/maa-ka-pyar-indira-nagar,Maa Ka Pyar,Lucknow,Indira Nagar,3.0,0.0,+91 7895525156,"North Indian, Fast Food",200.0,"D-173, Near Polytechnic Chauraha, Indira Nagar, Lucknow, Uttar Pradesh",False,False,False,Not available,80.9932460938,26.8742475
79934,https://www.zomato.com/lucknow/destination-lucknow-indira-nagar,Destination Lucknow,Lucknow,Indira Nagar,3.7,109.0,+91 9580154173 +91 9005976222,North Indian,600.0,"A-1026, Near Shalimar Chauraha, Besides Shree Ram Hospital, Indira Nagar, Lucknow",True,False,False,Not available,80.978778,26.877639000000002
79941,https://www.zomato.com/lucknow/pal-milk-products-lalbagh,Pal Milk Products,Lucknow,Lalbagh,3.0,0.0,+91 9415422728,"Mithai, Beverages",200.0,"13 G.B. Marg Opposite Rajdhani Paints, Qaiserbagh, Lalbagh, Lucknow",False,False,False,Not available,80.9305135533,26.8482282389
79949,https://www.zomato.com/lucknow/jumboking-2-charbagh,Jumboking,Lucknow,Charbagh,3.7,116.0,0522 4300826,Fast Food,200.0,"DAV College Market, Aishbagh Road, Charbagh, Lucknow",True,False,False,"Burgers , Cold Coffee",80.9173174202,26.8386931967
79956,https://www.zomato.com/lucknow/punjabi-rasoi-charbagh,Punjabi Rasoi,Lucknow,Charbagh,3.0,0.0,0522 4041111,North Indian,300.0,"2, M.L.D. Road, Charbagh, Lucknow",False,False,False,Not available,80.9236666667,26.8343333333
79964,https://www.zomato.com/lucknow/the-jail-cave-cafe-1-aliganj,The Jail Cave Cafe,Lucknow,Aliganj,2.9,99.0,+91 9565760083,"Thai, Pizza, North Indian, Healthy Food, Finger Food, Fast Food, Continental, Chinese",1200.0,"A1-21 In Front Of Nehru Bal Vatika Kapoorthala, Aliganj, Lucknow",True,False,False,Not available,80.9391284734,26.887519425900003
79972,https://www.zomato.com/lucknow/ahmad-muradabadi-khurram-nagar,Ahmad Muradabadi,Lucknow,Khurram Nagar,3.0,0.0,+91 7678926418,Biryani,200.0,"1 Kalyanpur, Kanchan Bihari Marg, Khurram Nagar, Lucknow",False,False,False,Not available,0.0,0.0
79981,https://www.zomato.com/lucknow/saif-nonveg-corner-chowk,Saif Nonveg Corner,Lucknow,Chowk,4.1,96.0,+91 7860243333,North Indian,350.0,"Opposite Daddy Cool Bakery, Hazratganj, Lucknow, Chowk, Lucknow",True,False,False,Not available,80.8754883707,26.8730313204
79989,https://www.zomato.com/lucknow/divyan-namkeen-aashiana,Divyan Namkeen,Lucknow,Aashiana,3.0,0.0,+91 8299776323,Street Food,200.0,"Janta Girls College, Aashiana, Lucknow",False,False,False,Not available,0.0,0.0
79997,https://www.zomato.com/lucknow/swaad-punjabi-aashiana,Swaad Punjabi,Lucknow,Aashiana,3.0,0.0,+91 8700739766,North Indian,300.0,"LDA Colony, Sector L, Aashiana, Lucknow",False,False,False,Not available,80.9166488796,26.7948361485
79998,https://www.zomato.com/lucknow/caprice-radisson-lucknow-city-center-aminabad,Caprice - Radisson Lucknow City Center,Lucknow,Aminabad,3.9,81.0,0522 4299999,"Awadhi, Continental, European",1200.0,"Radisson Lucknow City Center, 24 Cantonment Road, Aminabad, Lucknow",False,False,False,Breakfast Buffet,80.93516,26.845383
80013,https://www.zomato.com/lucknow/marine-room-alambagh,Marine Room - The Piccadily,Lucknow,Alambagh,4.3,79.0,0522 6673736,"North Indian, Mughlai, Thai",1500.0,"The Piccadily Lucknow, Ground Floor, Bara Birva, Kanpur Road, Alambagh, Lucknow",True,True,False,Not available,80.8947593719,26.798441772600004
80014,https://www.zomato.com/lucknow/hind-al-baik-aliganj,Hind Al Baik,Lucknow,Aliganj,3.0,0.0,+91 6389496389,North Indian,150.0,"Shop 530/100, Bada Chandganj, Kursi Road, Opposite Reliance Trends, Aliganj, Lucknow",False,False,False,Not available,81.0016303137,26.809017668400003
80030,https://www.zomato.com/lucknow/dehati-bavarchi-khana-lalbagh,Dehati Bavarchi Khana,Lucknow,Lalbagh,3.0,0.0,+91 9621876650,North Indian,200.0,"120/47, Beldari Lane, Lalbagh, Lucknow",False,False,False,Not available,80.937075,26.846002000000002
80031,https://www.zomato.com/lucknow/desi-rasoi-1-indira-nagar,Desi Rasoi,Lucknow,Indira Nagar,3.8,85.0,+91 7398835899,North Indian,250.0,"C 1351/2, Indira Nagar, Lucknow",True,False,False,"Malai Kofta , Paneer Parantha , Kadai Paneer",80.9915529191,26.877867474499997
80045,https://www.zomato.com/lucknow/royal-food-kitchen-indira-nagar,Royal Food Kitchen,Lucknow,Indira Nagar,3.0,0.0,+91 7007172710,Chinese,250.0,"115/85KA Bagh Munnu, 76 Naya Gaon East, M L Bose, Aminabad, Lucknow",True,False,False,Not available,80.9440469742,26.8900442292
80047,https://www.zomato.com/lucknow/la-reine-hazratganj,La Reine,Lucknow,Hazratganj,3.6,68.0,+91 8090066202,"Desserts, Bakery",500.0,"13, Madan Mohan Malviya Marg, Hazratganj, Lucknow",True,False,False,"Paneer Tikka Sandwich , Pizza",80.95694839949999,26.855947462899998
80062,https://www.zomato.com/lucknow/chefs-second-kitchen-rajajipuram,Chefs Second Kitchen,Lucknow,Rajajipuram,3.0,0.0,+91 7317597778 +91 7317607778,"North Indian, Chinese, Continental",300.0,"384/29, Dargah Hazrat Abbas Road, Near Khan Clinic, Purana Chabutra, Lucknow",True,False,False,Not available,80.8905248344,26.8577834156
80072,https://www.zomato.com/lucknow/vistaar-eating-point-gomti-nagar,Vistaar Eating Point,Lucknow,Gomti Nagar,3.0,0.0,+91 7017352392,North Indian,250.0,"House 5, Near Gayatri Peeth, Patel Puram, Gomti Nagar, Lucknow",True,False,False,Not available,80.99592829999999,26.840812
80079,https://www.zomato.com/lucknow/banarasiya-alambagh,Banarasiya,Lucknow,Alambagh,3.9,139.0,+91 9648604321,"Indian, North Indian",500.0,"14-B, Sec - B, LDA Colony, Kanpur Road, Lucknow. Below SBI Bank, near Phoenix Mall",False,False,False,Salad,80.8981694654,26.798496837600002
80088,https://www.zomato.com/lucknow/mr-amp-mrs-biryani-aliganj,Mr & Mrs Biryani,Lucknow,Aliganj,3.0,0.0,+91 8929918337,Lucknowi,200.0,"3/80, Sector D, Aliganj, Near Purania Flyover, Lucknow , Aliganj, Lucknow",True,False,False,Not available,80.9384989,26.894794800000003
80092,https://www.zomato.com/lucknow/kerala-cafe-hazratganj,Kerala Cafe,Lucknow,Hazratganj,3.7,119.0,+91 9839288640,"South Indian, Chinese",300.0,"405, Near Gandhi Ashram, Behind Amar Fax, Hazratganj, Lucknow",True,False,False,"Fried Idli , Idli Sambar",80.94492003319999,26.8479497435
80104,https://www.zomato.com/lucknow/delisia-husain-ganj,Delisia,Lucknow,Husain Ganj,3.0,0.0,+91 9919339963,"North Indian, Chinese",800.0,"Hotel Myriad, 19, Vidhan Sabha Marg, Husain Ganj, Lucknow",True,False,False,Not available,80.9400741197,26.840449624899996
80107,https://www.zomato.com/lucknow/purab-pashchim-restaurant-aliganj,Purab Pashchim Restaurant,Lucknow,Aliganj,4.0,88.0,+91 8960640725,Cafe,550.0,"538 kA/30, Opposite Bright Hero Showroom, Mausambagh, Sitapur Road, Aliganj, Lucknow",True,False,False,"Pasta , Coffee , Cheesy Pizza",80.932891,26.88465
80119,https://www.zomato.com/lucknow/the-mealcart-1-gomti-nagar,The Mealcart,Lucknow,East Lucknow,3.0,0.0,+91 8318163249,Street Food,150.0,"Shahid Path, Vrindavan Colony, Gomti Nagar, Lucknow",False,False,False,Not available,80.9613653272,26.769698940900003
80125,https://www.zomato.com/lucknow/narain-veg-charbagh,Narain Veg,Lucknow,Charbagh,3.9,137.0,+91 9369523937,North Indian,100.0,"Gurudwara Road, Charbagh, Lucknow",False,False,False,Not available,80.922802873,26.8370585716
80137,https://www.zomato.com/lucknow/ferrial-essence-gomti-nagar,Ferrial Essence,Lucknow,Gomti Nagar,3.0,0.0,+91 9129857779,"North Indian, South Indian, Chinese, Continental, Indian",1000.0,"26 Vibhuti Khand, Gomti Nagar, Lucknow",False,False,False,Not available,81.0135790825,26.8696658886
80143,https://www.zomato.com/lucknow/pav-bhaji-wala-2-charbagh,Pav Bhaji Wala,Lucknow,Charbagh,3.7,105.0,+91 8400155555,"Street Food, Desserts",150.0,"8, Gurudwara Road, Vijay Nagar, Naka Hindola, Lucknow",True,False,False,"Pav Bhaji , Tawa Pulav , Masala Pav",80.9233500436,26.836997242800003
80151,https://www.zomato.com/lucknow/tea-kona-kaiserbagh,Tea Kona,Lucknow,Kaiserbagh,3.0,0.0,+91 6390006390,Street Food,200.0,"Shop 1, Sarkas Ward, Rani Laxmibai, Kaiserbagh, Lucknow",False,False,False,Not available,80.9461390972,26.846699148499997
80161,https://www.zomato.com/lucknow/mellows-gomti-nagar,Mellows,Lucknow,Gomti Nagar,3.5,102.0,+91 8795999961 +91 8795999962,"North Indian, Chinese",700.0,"3/4, Gayatri Puram, Gomti Nagar, Lucknow",False,False,False,Not available,80.9980167076,26.8410490616
80167,https://www.zomato.com/lucknow/dosha-point-nishatganj,Dosha Point,Lucknow,Nishatganj,3.0,0.0,+91 6386270195,South Indian,100.0,"I 93, Jankipuram Garden, Sector J, Kursi Road, Nishatganj, Lucknow",False,False,False,Not available,0.0,0.0
80175,https://www.zomato.com/lucknow/kebabishk-aliganj,Kebabishk,Lucknow,Aliganj,3.5,110.0,+91 5224071608,"North Indian, Afghan",600.0,"85, Ram Sanehi Ghat, Chandralok, Lucknow",True,False,False,Not available,80.9452120587,26.8845072419
80180,https://www.zomato.com/lucknow/mothers-kitchen-aliganj,Mother's Kitchen,Lucknow,Aliganj,3.0,0.0,+91 8417981809,North Indian,150.0,"B-1/18, Ravindra Garden, Sector - E, Aliganj, Lucknow",False,False,False,Not available,0.0,0.0
80192,https://www.zomato.com/lucknow/cake-valley-aliganj,Cake Valley,Lucknow,Aliganj,3.6,97.0,0522 4077077 +91 9198855553,Bakery,200.0,"Shop No. 3, Lower Ground Floor, Swaroop Arcade Complex Kapoorthala, Aliganj Lucknow, Aliganj, Lucknow",True,False,False,Not available,80.9475817904,26.882471662199997
80197,https://www.zomato.com/lucknow/greasy-spoon-hotel-millenia-regency-1-gomti-nagar,Greasy Spoon - Hotel Millenia Regency,Lucknow,Gomti Nagar,3.0,0.0,0522 7114411 +91 7800009932,"North Indian, Chinese, Continental",1200.0,"Hotel Millenia Regency, Matiyari Chauraha, Chinhat, Gomti Nagar, Lucknow",False,False,False,Not available,81.04093,26.881202000000002
